SalePrice,Area,Bedrooms,Bathrooms,CarParks,PropertyType
570000,640,4,2,2,0
1090000,495,2,1,2,0
420000,1498,2,2,1,1
950000,2345,3,2,2,1
515000,568,5,2,2,0
322500,300,3,1,2,0
631500,2607,1,1,1,1
300000,120,2,1,1,1
325000,673,3,2,2,0
310000,360,3,2,1,1
274500,550,3,1,4,0
550000,2076,2,1,2,1
1960000,86,3,3,2,0
325000,181,2,1,1,1
650000,124,2,1,2,1
310000,222,3,2,2,0
285000,331,3,1,1,1
440000,400,4,2,2,0
662000,850,4,2,3,0
1270000,149,2,1,1,1
885000,753,3,1,3,0
420000,364,2,1,0,1
655000,664,3,1,2,0
470000,593,2,1,2,0
675000,553,2,1,2,0
678000,870,3,1,2,0
470000,2127,2,1,1,1
700000,807,3,1,2,0
320000,139,3,1,1,1
314000,2038,2,1,1,0
601000,721,4,2,2,0
400000,1001,3,2,2,0
475000,1137,2,2,1,1
545000,1155,2,1,1,1
292500,544,3,1,1,0
434000,400,1,2,2,0
1900000,744,3,1,2,0
386600,163,2,2,1,1
302350,1009,2,1,1,1
416000,638,3,1,2,0
1555000,353,2,2,2,0
480000,643,3,1,3,0
587000,2238,2,2,1,1
376500,703,3,2,2,0
300000,826,1,1,1,1
430000,702,4,2,2,0
500000,437,3,2,2,0
800000,2323,2,2,1,1
685000,731,3,1,1,0
523000,1104,2,1,2,1
310000,650,3,2,3,0
320000,2080,1,1,1,1
375000,288,3,3,2,1
420000,490,4,2,2,0
380000,355,3,1,1,0
5000000,2951,5,4,4,0
1710000,809,3,2,2,0
365000,447,4,2,2,0
328000,785,3,2,2,0
603000,650,3,1,2,0
365000,592,3,2,2,0
350000,779,3,1,2,0
725000,948,3,3,2,0
533000,375,3,2,2,0
362500,500,3,2,2,0
1590000,276,3,2,2,1
486000,598,3,1,2,0
510000,801,3,1,2,0
1400000,604,3,2,2,0
422000,253,2,1,1,1
1500000,508,4,2,3,0
786500,635,3,2,2,0
725000,249,3,2,2,1
365000,511,1,1,1,1
501000,544,4,2,2,0
664000,2056,3,1,1,1
265000,997,1,1,1,1
341300,560,3,2,2,0
282000,198,3,1,1,1
325000,133,2,1,1,1
680000,2505,2,2,2,1
280000,489,4,2,2,0
509000,182,2,1,1,1
820000,2355,3,2,2,1
305000,731,3,1,4,0
300000,534,3,1,1,0
1160000,522,3,2,1,0
345000,263,3,2,1,1
630000,2024,2,1,1,1
329900,128,2,1,1,0
578000,276,3,2,2,0
303000,134,2,1,1,1
320000,650,3,2,2,0
250000,850,3,1,1,0
392500,556,4,2,2,0
324000,548,3,2,2,0
340000,527,3,1,2,0
1340000,318,4,1,1,0
355000,935,3,1,2,0
400000,607,2,1,3,0
860000,405,2,2,1,0
755000,704,4,2,2,0
410000,1111,1,1,1,0
865000,500,3,2,2,0
1305000,355,3,2,2,1
1220000,391,3,2,2,1
240000,587,2,1,1,1
483000,571,4,2,2,0
1095000,302,4,3,2,0
900000,356,4,3,1,0
425000,1209,2,1,8,1
530000,709,4,2,3,0
731000,387,1,1,1,0
403000,611,4,2,1,0
658000,864,4,2,2,0
340000,856,1,1,1,1
580000,94,3,1,1,1
520000,1747,2,3,3,1
500000,543,3,1,1,1
1221000,699,4,2,3,0
991000,344,3,1,3,0
222000,370,2,2,2,1
595000,1282,2,2,2,1
285000,962,1,1,0,1
355000,2560,2,1,1,1
443000,596,4,1,2,0
800000,2323,2,1,1,1
218000,301,2,1,1,1
344000,2607,1,1,1,0
405000,640,3,1,6,0
1120000,186,3,2,1,0
392000,561,3,2,2,0
1575000,545,5,3,2,0
2005000,405,3,2,2,0
1290000,2127,3,2,2,1
375000,1461,2,1,1,1
420000,76,3,1,2,0
516000,626,4,2,2,0
525000,396,4,2,2,0
395000,626,4,2,2,0
400000,494,3,1,2,0
370000,148,2,1,1,1
700000,723,4,2,2,0
289000,2038,2,1,1,1
420000,213,2,1,1,1
700000,826,4,2,3,0
580000,700,5,2,3,0
445000,557,4,2,2,0
550000,713,3,1,2,0
390000,349,4,2,2,0
410000,320,3,2,1,0
320000,1860,2,1,1,1
387000,633,3,2,2,0
727500,612,3,1,1,0
306000,478,3,2,2,0
342000,575,3,1,2,0
240000,82,2,1,1,1
490000,400,3,2,2,0
825000,543,3,1,2,0
294000,800,3,2,1,0
966000,675,4,2,2,0
670000,666,4,2,2,0
742000,91,4,1,1,0
285000,585,3,1,2,0
3950000,690,3,2,2,0
339000,400,3,2,1,0
417500,350,4,2,2,0
925000,1422,3,2,2,1
540000,2607,2,2,2,1
2075000,768,4,2,2,0
360000,591,3,2,2,0
474000,613,3,1,3,0
580000,830,4,2,1,0
662000,765,3,2,2,0
205000,832,2,1,1,1
448000,2238,1,1,1,0
560000,250,3,2,2,1
770000,193,3,1,1,0
615000,307,3,1,1,0
325000,1027,1,1,1,1
280000,175,2,1,1,1
765000,238,3,2,2,1
380000,804,3,2,4,0
831000,534,2,2,2,0
380000,540,3,2,1,0
289000,800,3,2,2,0
441000,507,3,2,2,0
780000,1021,3,2,2,1
375000,526,3,1,1,0
1000000,951,3,2,2,0
570000,1727,2,2,1,1
2019000,359,3,1,2,0
365000,546,3,1,1,0
780000,320,3,1,2,0
470000,1217,1,1,1,0
335500,1505,2,1,1,1
323000,1397,2,2,1,1
330000,653,1,1,1,1
225000,189,2,1,1,1
360000,149,2,1,1,1
487000,484,2,1,1,1
305750,301,3,2,2,0
424000,540,3,1,1,0
470000,234,2,1,1,1
520000,597,3,1,1,0
592500,581,2,1,2,0
458000,182,2,1,1,1
1150000,497,3,1,2,0
232500,650,2,1,1,1
750000,1779,2,2,1,1
470000,194,2,2,2,1
450000,2274,1,1,1,1
845000,1046,2,2,2,0
295000,1658,2,1,1,0
314000,543,3,1,2,0
231000,2241,3,1,1,1
366000,565,3,1,2,0
330000,250,3,2,1,0
820000,2325,2,2,2,1
366000,207,2,1,1,1
505000,1226,2,1,1,1
577500,2835,2,2,1,1
359000,431,2,1,1,1
380500,575,1,1,0,1
380000,2673,1,1,2,1
246500,173,2,1,1,1
437500,578,3,2,1,0
645000,604,4,2,2,0
1750000,448,4,2,2,0
1650000,562,3,2,3,0
985000,679,4,2,2,0
410000,542,3,1,1,0
360000,399,3,2,2,0
645000,317,3,1,1,1
4570000,916,4,3,2,0
735000,334,3,1,1,0
345000,633,1,1,1,1
520000,933,3,1,2,0
1180000,736,3,1,2,0
305000,576,3,1,1,0
1175000,722,3,1,2,0
480000,650,4,2,2,0
360000,217,3,2,1,0
480000,1086,2,1,2,1
340000,574,3,2,2,0
1610000,142,3,2,2,0
831000,608,3,2,2,0
245000,217,3,1,2,1
695000,214,2,2,1,0
477000,512,3,2,2,0
700000,1769,2,1,1,1
370000,313,3,2,1,0
755000,2112,3,2,2,1
790000,529,2,1,0,0
622000,470,3,1,2,0
590000,1748,3,3,3,1
1705000,919,4,1,1,0
540000,179,2,1,1,1
1475000,1629,3,2,1,1
995000,926,4,3,2,0
756000,254,3,2,2,1
627500,728,2,1,1,1
452500,645,3,2,2,0
630000,326,3,1,2,1
210000,270,2,1,1,1
1327000,527,5,2,2,0
531000,550,2,1,1,1
1225000,812,3,2,2,0
480000,1080,3,2,2,0
347000,434,3,2,2,0
550000,907,4,2,2,0
850000,1330,3,2,6,0
225500,351,3,1,1,0
411000,596,4,2,2,0
260000,281,2,2,1,1
634000,1136,2,2,0,1
1011500,381,3,2,2,1
455000,3388,2,1,1,1
500000,1969,2,1,1,1
2006000,653,1,1,2,0
535000,1224,2,2,1,1
748000,1158,1,1,1,1
930000,712,4,2,2,0
1125000,336,1,1,1,0
265000,594,3,1,2,0
265000,251,3,1,1,1
1337500,542,3,3,2,0
305000,532,3,2,1,0
694300,933,1,1,1,1
315000,148,3,2,2,0
480000,981,2,1,1,1
620000,2321,2,2,1,1
455000,450,4,2,2,0
441000,2896,1,1,1,1
420000,181,2,1,1,1
308000,497,2,1,1,0
480000,675,3,2,1,0
350000,490,3,2,2,0
341500,293,3,2,1,0
305000,439,3,2,2,0
420000,439,4,2,2,0
330000,667,4,2,2,0
1180000,549,4,1,2,0
550000,368,3,2,1,0
320000,120,3,2,1,0
587000,780,4,2,3,0
310000,371,3,2,1,1
567000,65,2,1,1,0
270500,1583,2,1,1,1
452500,560,3,3,3,0
1346000,589,4,2,2,0
490700,675,4,2,2,0
790000,793,3,2,2,1
483000,2114,2,2,1,1
215000,1027,1,1,1,1
612000,564,3,1,2,0
425000,560,3,1,1,0
452000,447,4,2,2,0
580000,575,5,2,2,0
227500,703,2,1,1,1
2775000,1301,4,2,3,0
335000,197,3,2,2,1
900000,697,4,2,4,0
465000,1570,2,1,1,1
785000,470,2,1,2,0
245000,79,2,1,1,1
370000,910,2,1,1,1
350000,577,1,1,1,1
352000,660,3,2,2,0
342000,703,4,2,3,0
1650000,565,4,2,2,0
925000,585,4,2,2,0
257500,3437,2,1,1,1
395000,336,4,2,1,0
1316000,709,4,2,2,0
280000,651,3,1,1,0
287750,534,3,1,2,0
390000,238,4,1,2,1
872000,620,3,1,1,0
390910,212,3,2,2,0
2000000,406,3,2,7,0
385000,633,3,1,1,0
395000,165,3,2,2,1
570000,580,2,1,2,0
620000,1731,2,1,1,1
420000,400,4,2,2,0
380000,400,3,2,1,0
1365000,570,2,2,2,0
444500,672,4,2,2,0
1605000,512,4,2,2,0
710000,503,4,2,2,0
490000,706,3,2,1,0
360000,1011,2,2,1,0
345000,546,3,2,2,0
1212000,154,2,1,1,1
490000,720,4,2,2,0
320000,299,3,1,1,0
1265000,805,3,1,1,0
442500,543,4,2,2,0
315000,357,3,2,1,0
350000,914,2,1,1,1
1200000,920,3,2,2,0
350000,351,3,1,1,0
482500,729,3,1,3,0
762500,697,3,1,1,0
590000,593,3,1,2,0
270000,580,3,2,2,0
435000,400,3,2,2,0
480000,405,3,2,2,0
339900,62,2,1,1,1
415000,448,3,2,2,0
300000,568,3,1,2,0
440000,559,3,1,4,0
602000,2075,2,1,1,0
635000,2505,2,2,1,1
385000,542,2,1,1,0
530000,465,2,1,2,0
330000,619,3,1,2,0
2150000,3042,3,2,2,0
295000,517,3,2,2,0
295000,684,3,1,2,0
240000,372,3,1,2,1
220000,488,1,1,1,1
440000,547,4,2,2,0
545000,488,3,1,1,0
492000,2038,2,1,1,1
370000,499,4,2,2,0
340000,962,1,1,0,1
320000,666,3,2,3,0
750000,547,5,2,3,0
725000,164,3,1,1,1
1790000,671,3,3,2,0
665000,1633,2,2,1,0
250000,944,1,1,0,1
457500,312,3,2,1,0
212800,2778,2,1,1,1
310000,212,2,2,1,1
325000,392,3,2,2,0
1390000,360,3,2,2,0
410000,578,4,2,2,0
310000,760,3,1,2,0
725000,3447,2,2,2,1
330000,696,3,2,2,0
330560,785,3,2,2,0
360000,226,4,2,2,1
370000,309,2,1,1,1
442200,419,3,2,2,0
670000,238,3,2,2,0
250000,1168,1,1,1,1
380000,549,3,2,2,0
1415000,612,4,3,4,0
275000,1055,2,1,1,1
608000,539,4,2,1,0
350000,497,3,2,2,0
236500,1642,1,1,1,1
288500,187,1,1,1,1
510000,1847,2,1,1,1
410000,537,3,1,1,0
965000,542,4,1,2,0
490000,400,5,4,2,0
260000,77,1,1,1,1
720000,345,3,1,1,0
700000,524,2,2,2,0
359000,788,2,1,1,1
720000,991,5,3,3,0
350000,804,3,1,1,1
756000,616,4,2,2,0
383000,481,3,2,2,0
410000,78,3,2,2,1
398002,490,4,2,2,0
676000,109,2,1,1,1
770000,596,3,1,2,0
415000,3372,3,1,2,1
350000,656,4,2,2,0
719000,1947,2,2,1,0
1130000,327,4,1,1,0
490000,636,3,2,1,0
801000,479,4,1,1,0
480000,792,3,1,1,0
4375000,832,4,2,2,0
531000,669,3,1,5,0
539000,1280,2,2,1,1
400000,535,5,3,2,0
300000,507,3,2,2,0
665000,613,4,2,2,0
360000,146,2,1,1,1
772000,536,2,1,1,0
475000,320,2,2,1,0
348000,558,3,2,1,0
430000,400,3,2,2,0
405000,166,3,2,2,0
380000,312,3,2,2,0
480000,300,4,2,2,0
650000,240,3,3,2,0
207500,1743,2,1,1,1
398000,717,2,1,1,1
1200000,878,3,2,2,0
1150000,922,2,1,3,0
980000,262,3,2,2,0
300000,519,4,2,2,0
255000,500,3,3,2,0
695000,812,4,2,2,0
470000,2105,2,2,1,1
1077000,544,4,2,2,0
755000,148,2,1,0,0
677000,68,2,1,6,0
395000,1007,1,1,1,1
265000,177,3,2,1,1
610000,338,2,1,1,1
309000,1032,2,1,1,1
402500,185,2,1,1,0
390000,399,4,2,2,0
400000,525,3,2,2,0
311000,500,4,2,2,0
2050000,1184,5,2,4,0
368000,534,3,1,1,0
517000,2230,2,1,1,0
440000,512,4,2,2,0
635000,282,3,2,2,1
555000,229,3,2,1,1
420000,617,2,2,3,0
373000,326,3,2,2,0
270000,289,2,1,1,1
379000,483,3,2,2,0
435000,539,3,2,2,0
275000,459,3,2,2,0
270000,342,3,1,1,0
587500,1653,1,1,1,1
650000,612,5,3,3,0
663000,329,2,1,2,0
274000,270,2,1,1,1
1775000,2323,3,2,2,1
620000,1030,4,2,4,0
546000,576,4,2,2,0
300000,312,3,1,1,0
2950000,908,4,2,3,0
750000,527,3,1,1,0
970000,533,3,2,2,0
1165000,302,4,2,2,0
875000,320,3,1,1,0
870000,581,4,2,2,0
565000,195,3,2,1,0
380000,196,4,2,3,0
325000,421,3,2,2,0
395000,1003,1,1,1,1
350000,264,3,2,4,0
915000,1240,2,2,1,1
410000,375,3,2,2,0
310000,576,3,2,1,0
378000,671,3,2,1,0
260000,2323,1,1,1,1
474000,1104,2,1,1,1
985000,2323,3,2,2,1
385000,375,3,2,2,0
384000,1969,1,1,1,1
375000,400,4,1,1,0
450000,702,3,2,1,0
442500,553,4,2,2,0
285000,508,3,2,2,0
421000,400,3,2,2,0
415000,578,4,2,2,0
717850,2896,2,1,1,1
397000,695,4,3,2,0
312500,983,1,1,1,1
450000,692,4,2,2,0
1105000,405,4,3,2,0
494000,512,4,2,2,0
463000,713,3,1,2,0
235000,746,3,2,2,0
792000,284,3,2,1,0
860000,2325,2,2,2,1
275000,373,3,2,1,0
560000,748,2,1,2,1
340000,295,3,2,2,0
585000,564,3,2,1,0
484500,444,3,2,2,0
375000,2812,2,1,1,1
354000,605,3,2,2,0
900000,306,3,2,2,1
295000,204,2,1,2,1
1950000,446,3,2,2,1
375000,640,2,1,1,0
580000,700,5,2,2,0
426500,1840,2,1,1,1
827500,1033,4,2,2,0
365000,351,3,2,2,0
225000,284,2,1,2,1
558195,463,2,1,1,1
270000,673,3,2,2,0
383000,3003,2,2,1,1
1105000,724,4,3,2,0
580000,133,2,1,1,1
1400000,594,5,2,2,0
748000,270,3,1,1,1
292400,629,3,1,1,0
299000,199,2,1,1,0
445500,336,3,2,2,1
585000,465,2,1,2,0
620000,421,5,2,3,0
375000,692,3,2,1,0
380000,627,3,1,1,0
588000,447,4,2,2,0
320000,537,3,2,1,0
673000,900,3,2,2,0
232000,600,3,1,3,0
400000,602,4,2,1,0
420000,313,3,2,2,0
600000,409,2,1,1,0
300000,59,1,3,2,1
322000,238,3,2,1,0
520000,215,2,1,1,1
345900,63,3,2,2,0
503000,780,3,1,2,0
275500,148,2,1,1,1
842000,770,5,3,2,0
463000,588,2,1,1,1
299000,106,2,1,1,1
395000,434,3,2,2,0
220000,138,2,2,2,1
730000,719,2,3,5,0
425111,375,4,2,2,0
220000,770,3,2,2,0
425000,1258,2,1,1,1
730000,691,6,2,2,0
462500,448,3,2,2,0
359000,356,3,2,1,0
330000,523,3,2,2,0
490000,456,3,2,2,0
450000,419,3,2,2,0
399000,539,3,1,2,0
466600,450,4,2,2,0
349950,346,3,2,0,0
507000,703,5,3,3,0
395900,342,3,2,1,0
575000,164,2,1,1,0
405177,349,4,2,2,0
371500,628,3,1,2,0
1566000,653,4,2,2,0
407500,1188,2,1,1,1
868000,424,3,2,2,0
275000,161,2,1,1,1
520000,447,3,2,2,0
285000,226,2,1,1,1
275000,219,2,1,1,1
600000,560,4,3,2,0
695000,754,5,3,6,0
360000,1061,1,1,1,1
435000,374,3,2,2,0
278000,308,3,1,2,1
431000,2607,1,1,1,1
312000,423,4,2,2,0
535000,480,4,2,2,0
257000,272,2,1,1,1
450000,2254,2,1,1,1
1106000,251,4,2,1,0
584000,114,2,2,1,1
456500,606,3,1,3,0
625000,344,3,2,2,0
417500,680,2,1,1,1
554000,710,3,1,3,0
420000,558,3,2,1,0
369000,162,3,1,1,1
1800000,618,4,2,2,0
248000,598,3,2,2,0
377000,603,3,2,2,0
670000,337,3,2,2,0
470000,807,2,1,2,0
880000,470,4,2,1,0
855000,376,4,2,1,0
430000,480,3,2,2,0
360000,304,3,1,1,1
480000,1154,2,1,1,1
536000,619,5,2,2,0
415000,1732,2,1,1,1
380000,212,3,3,2,0
2128000,592,4,3,2,0
378000,312,3,2,2,0
605000,640,5,2,2,0
1357500,352,2,1,2,1
250000,72,2,2,1,0
260000,113,1,1,1,1
760000,335,2,2,2,1
360000,600,4,2,2,0
439900,349,4,2,2,0
760000,181,4,2,2,1
465000,674,4,2,2,0
400000,212,2,2,2,1
452000,963,1,1,1,1
590000,534,4,2,2,0
720000,724,4,2,2,0
470000,512,3,2,2,0
350000,557,3,1,2,0
3920000,1896,3,3,4,1
890000,2392,3,2,2,1
1730000,2323,3,2,2,1
1460000,556,2,1,2,0
368000,2323,1,1,1,1
415000,2761,4,1,2,1
405000,612,3,2,2,0
1636000,207,4,3,0,0
325950,225,3,2,1,0
461000,702,4,2,5,0
505000,2657,3,1,1,1
599000,613,3,1,1,0
665000,282,3,2,2,1
1260000,199,2,1,1,0
800000,836,3,2,2,0
370000,691,3,1,2,0
515000,548,2,2,1,1
655000,292,2,1,1,0
260000,580,3,2,3,0
600000,836,5,3,2,0
530000,577,3,1,2,0
601000,864,3,1,1,0
275000,231,2,1,1,1
597000,81,3,1,1,1
470000,112,2,1,1,0
415000,708,4,2,2,0
280000,186,4,1,1,1
285000,648,3,2,2,0
1140000,680,2,1,1,0
340000,420,4,2,2,0
1530000,3009,3,2,2,1
323500,237,2,1,1,1
1200000,470,4,2,3,0
271000,393,3,1,1,1
405000,477,3,2,2,0
400000,804,4,2,2,1
400000,448,3,2,2,0
830000,312,2,2,1,1
601000,235,2,1,1,0
300000,609,3,1,4,0
585000,536,3,1,1,0
1790000,190,2,3,2,0
687500,747,3,1,1,0
675000,192,2,1,2,0
955000,579,3,2,2,0
333000,525,3,2,1,0
850000,1006,3,2,2,0
375000,345,3,2,2,0
380000,2311,1,1,1,1
450000,395,4,2,2,0
1095000,468,3,1,1,0
1200000,650,4,2,1,0
455000,182,2,1,1,0
290000,224,3,2,1,0
642500,2291,3,2,1,1
980000,1670,3,2,1,1
260000,601,3,1,1,0
460000,2238,1,1,1,1
1250000,471,3,2,2,0
680000,1000,5,2,2,0
701500,562,3,1,1,0
310000,651,3,2,2,0
280000,567,3,2,1,0
673800,2238,2,2,1,0
232500,153,3,1,1,1
275200,503,3,2,3,0
635000,2323,2,2,1,1
395000,560,3,2,2,0
890235,314,2,1,1,1
705000,251,3,1,1,0
1150000,1209,3,2,1,1
500000,248,3,2,2,1
867000,302,2,1,1,0
315000,689,3,2,1,0
1155000,310,4,2,2,1
1520000,920,5,2,1,0
2210000,724,4,3,3,0
551000,318,2,1,1,0
1425000,345,3,2,2,1
405000,1257,2,1,1,1
357000,546,4,2,2,0
424900,350,4,2,2,0
1850000,842,3,2,2,0
473000,499,2,1,0,1
278000,247,2,1,1,0
1170000,2835,4,2,2,1
460000,266,3,2,1,0
650000,665,4,1,1,0
285000,280,2,1,1,1
840000,1397,2,2,1,1
280000,151,2,1,1,1
270000,853,1,1,1,1
762000,1386,1,1,1,1
746000,639,4,4,2,0
405000,453,4,2,2,0
320000,478,3,2,2,0
290000,320,3,1,1,0
380000,583,3,2,2,0
365000,448,4,2,2,0
378000,400,4,2,2,0
408000,400,4,2,2,0
2450000,576,4,2,1,0
990000,513,2,1,1,0
370000,735,3,2,2,0
706000,689,3,1,4,0
425000,488,4,2,2,0
685000,1947,3,2,2,1
535000,146,2,1,1,1
400001,576,4,2,2,0
1150000,239,3,1,2,0
415000,540,3,1,2,0
485000,664,4,2,2,0
465000,873,3,1,1,0
220000,118,2,1,1,1
465000,400,4,2,2,0
575000,689,4,2,2,0
580000,250,3,2,2,1
315000,455,2,1,0,0
410000,154,2,1,1,1
279000,585,3,2,2,0
830000,278,3,2,2,0
662000,702,4,2,2,0
845500,307,3,2,1,0
750000,566,3,1,1,0
480000,537,4,2,2,0
395000,448,4,2,2,0
497500,190,2,2,1,1
351000,327,2,1,1,0
325000,525,3,2,2,0
867000,922,3,2,2,0
746000,119,3,2,2,1
459200,1410,1,1,1,1
343000,401,4,2,3,0
273000,657,3,1,1,0
640000,725,3,2,2,0
354000,670,4,2,2,0
263000,130,2,1,1,1
750000,570,5,2,4,0
415000,3318,2,2,1,1
380000,271,3,2,2,0
1505000,737,3,2,5,0
425000,549,3,1,2,0
430000,658,3,2,3,0
365000,400,3,2,2,0
360000,1386,1,1,1,1
850000,655,3,3,2,1
462500,484,1,1,1,1
1650000,1287,5,3,4,0
800000,573,4,2,2,0
400000,2955,2,2,1,1
720000,105,2,2,1,1
278000,622,3,1,1,0
225000,117,1,1,1,1
685000,852,4,2,2,0
1210000,240,2,1,2,0
478000,157,2,1,1,1
382500,377,3,2,2,0
352002,448,4,2,2,0
342000,620,3,2,1,0
410000,648,4,2,4,0
580000,220,2,1,1,0
331000,537,4,2,2,0
895000,357,4,2,1,0
2500000,211,4,2,2,0
740000,2481,3,1,1,1
425000,1846,1,1,1,0
635000,375,4,2,2,1
487500,1653,4,2,5,1
956000,641,3,2,1,0
475000,2955,2,1,1,1
350000,627,3,1,1,0
339900,132,2,2,1,0
782000,602,4,1,2,0
495000,618,2,2,1,1
365000,444,4,2,2,0
766000,720,3,1,1,0
330000,213,3,2,1,0
320000,577,3,2,2,0
600000,462,4,2,2,0
535000,846,4,2,3,0
525000,1309,3,1,6,0
487000,945,1,1,1,1
900000,619,4,3,2,0
612500,460,3,1,2,0
398500,516,4,2,2,0
410000,548,4,2,2,0
374000,660,3,2,2,0
400000,745,3,2,2,0
360000,132,3,2,1,0
562000,584,3,1,2,0
420000,671,3,1,2,0
517500,165,2,1,1,1
370000,457,3,1,2,0
257500,257,2,2,2,1
800000,207,4,2,2,0
799000,353,3,2,1,0
340000,655,1,1,0,1
1450000,466,3,3,2,0
465000,570,3,1,2,0
580000,661,3,2,2,0
338000,1960,1,1,2,1
258000,532,3,1,2,0
3050000,952,5,1,2,0
535000,488,2,1,2,1
455000,530,4,2,2,0
575000,487,2,1,2,0
630000,66,2,2,1,1
635000,143,2,2,1,1
493000,399,3,2,2,0
541000,197,2,1,2,0
720000,2844,3,1,1,1
245000,231,2,1,1,1
1290000,992,3,2,3,0
385000,392,4,2,2,0
390000,2955,2,1,1,1
467000,524,4,2,2,0
340000,313,3,2,1,0
750000,652,2,1,1,0
435000,291,4,2,2,1
280000,155,2,1,1,0
600000,640,4,2,2,0
560000,604,3,1,2,0
577000,321,2,1,1,1
710000,1416,3,3,2,0
285000,272,3,2,2,1
367500,59,1,1,1,1
600000,160,3,2,2,1
350000,578,3,2,3,0
435550,517,4,2,2,0
485000,248,2,1,0,1
410000,439,4,2,2,0
315000,352,3,1,1,0
265000,217,3,1,1,1
965000,281,2,2,1,0
1250000,523,4,3,1,0
330000,685,4,2,2,0
336000,157,2,1,1,1
830000,376,2,1,3,0
416000,1950,2,1,2,1
682500,1473,4,2,2,0
510000,640,4,2,2,0
395000,1003,2,1,2,1
235000,1692,1,1,1,1
530100,1170,3,2,2,1
271000,1089,1,1,1,1
2300000,360,4,4,4,0
1207500,216,2,1,2,0
600000,445,4,3,2,0
684000,315,3,3,2,0
338000,644,3,2,2,0
245000,404,3,2,1,1
313000,209,3,2,2,0
910000,478,3,2,2,0
615000,1561,2,1,1,1
575000,81,3,2,1,1
281000,600,3,2,2,0
440000,599,4,2,2,0
275000,124,2,1,1,0
400000,556,4,2,2,0
335000,697,3,1,2,0
339000,1658,2,1,1,1
450000,480,4,2,2,0
450000,278,2,1,2,1
1800000,604,3,1,1,0
550000,400,3,2,2,0
515000,540,4,2,1,0
1900000,730,4,2,1,0
494000,350,5,3,2,0
265000,575,3,1,1,0
335000,658,3,2,2,0
360000,653,3,1,2,0
201000,106,1,1,1,1
550000,463,2,1,1,1
525000,238,3,2,2,1
342450,277,3,2,2,0
1750000,715,3,1,2,0
352900,336,3,2,2,0
439900,400,4,2,2,0
415000,638,3,2,2,0
580000,666,2,1,2,1
400000,656,4,2,2,0
477500,350,3,2,2,0
635000,857,4,2,2,0
510000,305,4,2,2,0
888000,654,4,2,2,0
310000,277,3,2,1,0
407132,400,4,2,2,0
305000,155,2,1,1,1
900000,728,4,1,2,0
495000,291,2,2,1,1
610000,577,2,1,2,0
570000,576,4,2,2,0
690000,129,2,2,1,1
382000,286,3,2,2,1
421000,546,3,2,2,0
310000,416,3,1,1,0
325000,759,3,1,2,0
395000,556,4,2,2,0
495000,399,4,2,2,0
971000,903,4,3,3,1
410000,620,3,2,2,0
1400000,966,3,1,2,0
1350000,278,3,2,2,1
450000,1087,1,1,1,1
975000,925,4,2,2,0
770000,572,3,1,1,0
322500,565,3,1,2,0
497500,350,4,3,2,0
432500,736,3,1,2,0
420000,825,4,2,2,0
210000,987,2,1,1,1
720000,608,3,2,2,0
890000,378,2,2,2,1
1012000,1017,3,1,2,0
255000,298,2,1,1,1
422000,494,4,2,2,0
359900,180,3,2,1,0
338000,557,3,2,2,0
770000,212,2,2,2,1
565000,803,2,1,1,0
385000,1969,1,1,1,1
355000,293,4,2,1,0
445000,595,2,1,1,1
505000,156,3,2,1,0
430000,766,1,1,2,0
370000,602,4,2,2,0
480000,1653,4,2,5,1
435000,435,4,2,2,0
430000,1171,2,1,1,1
1500000,373,3,3,2,0
282500,590,3,1,1,0
500000,2127,2,1,1,1
810000,290,3,2,1,0
357000,612,3,2,2,0
540000,320,4,1,1,1
420000,773,2,1,1,1
571000,333,3,1,2,0
305500,313,3,2,1,0
583000,602,4,2,3,0
457600,983,1,1,1,1
2860000,1049,3,2,2,0
1180000,718,3,1,2,0
486000,251,2,1,1,1
460000,706,4,2,2,0
600000,480,4,2,2,0
858000,836,2,1,1,0
620000,2038,1,1,1,0
550000,864,3,1,1,0
380000,605,3,1,2,0
652000,162,3,2,2,1
730000,209,3,1,1,0
465000,111,2,1,1,1
1020000,705,4,2,2,0
618000,232,3,1,2,0
330000,568,3,2,2,0
1140000,499,3,2,2,0
560000,349,4,2,2,0
410000,167,3,2,2,1
1238888,898,4,3,2,0
435000,349,4,2,2,0
540000,2825,2,2,1,1
676000,3447,2,2,1,1
493000,1214,2,1,1,1
345000,300,3,2,2,0
490000,380,2,1,2,0
1035000,1747,3,3,3,0
407000,2309,1,1,1,1
380000,639,3,2,2,0
350000,603,3,2,2,0
540000,1077,4,2,2,0
975000,502,5,2,2,0
440000,448,3,2,2,0
307000,166,2,1,3,1
879000,623,3,2,2,0
295000,1011,1,1,1,1
690000,334,2,1,1,0
605000,277,3,2,2,1
562000,1752,2,2,1,1
685000,468,3,1,2,0
1615000,921,4,3,2,0
648350,697,3,2,1,0
670000,502,4,2,2,1
560000,716,2,1,1,1
475000,676,3,2,1,0
219500,1008,1,1,1,1
380000,469,4,2,2,0
292500,939,1,1,1,1
302000,387,3,2,2,0
667000,2274,1,1,1,1
655000,2076,2,1,1,1
501000,1226,2,1,1,1
360000,547,3,1,2,0
530000,650,4,1,1,0
460000,1788,2,1,1,1
687000,1267,2,1,1,1
259000,580,3,2,1,0
1150000,262,3,2,2,1
436000,399,3,2,2,0
1050000,543,5,2,2,0
